longitude,latitude,housing_median_age,house_age_category,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.46,33.9,10,NEW,9738,2130,4936,1840,3.3187,144800
-121.85,39.74,39,NEW,1139,265,623,264,2.2833,85800
-117.29,34.11,48,NEW,1498,448,1586,455,1.1687,70800
-121.2,37.79,36,NEW,866,160,502,149,2.4798,101500
-118.43,33.96,20,NEW,1901,270,704,254,8.7819,500001
-122.11,37.4,15,NEW,255,63,138,74,4.6591,175000
-119.06,36.08,19,NEW,2554,443,1301,419,4.1856,72100
-118.37,33.88,20,NEW,2439,474,1219,497,5.9619,335900
-120.79,38.43,40,NEW,1391,246,546,214,3.9107,129800
-122.2,39.93,9,NEW,1296,287,768,260,1.9191,54400
-122.23,37.76,52,OLD,1049,185,374,176,4.1458,248500
-121.99,38.53,6,NEW,4598,834,2561,812,3.4186,127300
-118.46,34.02,39,NEW,3599,776,1569,763,5.2571,405400
-115.6,33.04,31,NEW,314,61,152,56,3.3472,91700
-117.22,32.78,22,NEW,2020,466,1010,429,3.4527,175000
-118.63,34.22,18,NEW,1376,225,670,205,6.5146,277600
-124.14,40.72,18,NEW,2581,499,1375,503,2.8446,100500
-116.43,33.78,17,NEW,4293,712,1091,464,6.1437,232100
-117.89,33.73,32,NEW,728,134,837,135,4.0769,163900
-117.7,33.53,5,NEW,6698,1254,2834,1139,5.9088,288500
-122.47,37.85,19,NEW,1926,593,881,546,2.9145,140400
-120.63,38.73,11,NEW,4577,836,1944,700,4.0675,140200
-118.59,34.2,18,NEW,847,185,733,178,5.2149,201900
-118.36,33.93,40,NEW,1625,500,2036,476,2.6298,156500
-118.41,33.85,16,NEW,6123,1989,2853,1789,4.425,336400
-117.19,32.77,16,NEW,3273,670,1305,671,4.1368,151000
-117.78,33.86,16,NEW,3471,708,1769,691,4.1064,246100
-121.86,39.74,13,NEW,3494,843,1571,784,1.1019,120200
-119.04,35.31,11,NEW,2161,371,1267,388,4.1957,92700
-118.26,34.02,40,NEW,1259,362,1499,327,1.8382,126400
-117.25,34.49,4,NEW,2372,361,1017,322,5.1112,170900
-120.04,39.27,24,NEW,2237,491,264,95,4.1364,154500
-121.42,38.54,29,NEW,2358,493,1071,470,2.925,94300
-118.15,34.2,46,NEW,1505,261,857,269,4.5,184200
-118.08,33.88,26,NEW,1507,270,931,275,5.1645,244900
-122.43,37.8,52,OLD,2696,572,925,552,5.0365,500000
-115.49,32.67,24,NEW,1266,275,1083,298,1.4828,73100
-120.98,38.34,27,NEW,3471,653,1793,600,3.5508,99100
-116.14,34.45,12,NEW,8796,1721,11139,1680,2.2612,137500
-117.11,32.73,27,NEW,3160,627,1628,612,3.8864,132600
-118.47,34,38,NEW,1235,390,891,376,2.7143,287500
-121.42,37.74,19,NEW,1393,367,915,355,1.1957,103100
-122.25,37.82,52,OLD,2474,403,1104,398,5.883,340700
-118.05,33.72,22,NEW,5416,1271,2260,1184,3.8038,174500
-122.02,36.97,44,NEW,594,169,325,139,1.1552,250000
-115.57,32.8,33,NEW,1192,213,1066,211,4.5714,68600
-121.29,37.8,6,NEW,110,26,69,24,3.7292,475000
-122.08,37.88,26,NEW,2947,647,825,626,2.933,85000
-121.77,37.65,16,NEW,4290,554,1952,576,7.3588,327500
-119.81,36.72,46,NEW,1414,268,902,243,1.5833,56700
-118.35,33.97,26,NEW,1725,431,1130,404,3.2708,128100
-118.2,34.19,38,NEW,2176,266,798,243,15.0001,500001
-118.79,34.14,7,NEW,3003,504,1143,466,5.8548,500001
-118.12,34.16,30,NEW,1762,416,940,398,2.8631,188600
-118.22,33.96,36,NEW,1542,458,1711,468,1.9028,164200
-121.3,37.99,38,NEW,2375,494,1167,471,2.6673,87500
-121.84,36.61,21,NEW,2876,802,2487,795,2.2007,112800
-117.9,34.07,36,NEW,1009,164,466,149,5.8519,249400
-120.4,34.86,11,NEW,1633,348,504,327,2.0508,275000
-117.95,33.8,32,NEW,1219,192,634,197,5.237,215700
-118.3,33.94,36,NEW,2041,531,1390,464,2.0114,99300
-121.6,37.9,5,NEW,14684,2252,4276,1722,6.9051,340900
-122.41,37.59,34,NEW,3931,622,1717,621,6.2946,450000
-118.45,34.05,28,NEW,801,399,936,406,2.1875,181300
-118.18,33.86,43,NEW,2752,645,1674,614,3.6719,161300
-121.78,40.12,14,NEW,388,108,35,17,6.1359,106300
-118.21,34.04,47,NEW,1325,393,1557,352,2.8,148400
-118.38,34.09,28,NEW,4001,1352,1799,1220,2.5784,272900
-117.18,32.84,32,NEW,1351,237,823,269,4.2768,167800
-117.3,32.85,28,NEW,2334,694,770,552,3.1324,500001
-119.02,35.42,42,NEW,2271,458,1124,447,2.7583,64900
-124.01,40.97,21,NEW,1513,319,943,301,3.538,102700
-118.1,34.13,44,NEW,1745,237,693,248,9.7912,500001
-119.81,36.77,49,NEW,1749,314,705,300,3.15,72200
-122.55,38,18,NEW,3119,803,1395,722,3.9265,301100
-117.62,34.08,30,NEW,1372,235,1047,225,3.1597,116300
-121.29,37.96,52,OLD,888,324,630,258,1.2411,112500
-119.09,34.24,17,NEW,10214,1589,3409,1327,5.3806,452100
-117.2,32.77,30,NEW,156,45,77,40,3.2679,137500
-122.27,37.45,41,NEW,830,136,353,153,6.3824,500001
-117.31,34.41,14,NEW,3019,643,1639,582,1.5288,103400
-118.28,33.83,18,NEW,5923,1409,3887,1322,3.4712,194400
-118.27,34.05,26,NEW,1164,674,1685,541,1.5727,225000
-118.17,34.09,45,NEW,1327,271,1069,284,3.3977,153800
-122.54,37.74,42,NEW,2006,415,1230,435,4.1786,271100
-118.28,33.77,47,NEW,307,69,374,65,2.9063,146900
-118.04,33.72,24,NEW,7141,1330,3418,1268,4.6649,237800
-117.39,33.92,25,NEW,2886,583,2327,577,2.3851,113700
-119.01,35.37,35,NEW,120,35,477,41,1.9125,47500
-122.41,37.74,34,NEW,1403,262,839,255,4.7031,255200
-118.29,33.91,41,NEW,2475,532,1416,470,3.8372,156400
-117.25,33.22,19,NEW,2167,443,1654,435,3.5,135800
-117.65,33.46,19,NEW,7034,1139,2824,1068,6.0873,277300
-121.98,37.8,17,NEW,3354,422,1457,425,7.6473,345800
-118.05,33.84,21,NEW,4890,653,2295,654,6.983,329700
-122.03,37.27,25,NEW,4460,553,1608,561,10.7958,500001
-120.52,35.24,5,NEW,4413,804,2003,725,5.0267,253300
-117.95,34.14,33,NEW,1943,440,1526,353,3.038,137500
-118.16,34.69,35,NEW,3114,583,1974,545,3.9028,126800
-121.48,39.1,19,NEW,2043,421,1018,390,2.5952,92400
-117.53,33.94,21,NEW,5675,935,2834,865,4.2263,203200
-122.29,37.91,40,NEW,2085,329,796,339,5.5357,273700
-121.78,38.69,31,NEW,2547,535,1579,509,2.6774,95800
-117.97,33.84,34,NEW,874,153,549,153,4.8667,186800
-122.26,37.86,52,OLD,3774,744,1461,679,2.9405,289500
-117.96,33.69,20,NEW,3123,441,1319,432,6.091,290400
-118.39,34.19,36,NEW,904,191,627,191,2.4167,192900
-122.48,37.51,22,NEW,1564,278,761,270,4.7578,318500
-118.6,34.21,19,NEW,2581,857,2004,784,2.6159,182300
-122.35,40.56,12,NEW,3900,863,2145,864,1.9881,85200
-118.24,34.03,52,OLD,142,47,137,45,1.8333,312500
-117.61,34.08,20,NEW,3550,736,2229,681,3.0199,128800
-121.03,37.67,24,NEW,2162,459,1468,441,3.1857,98300
-119.69,36.81,15,NEW,2892,496,1634,501,4.4934,88000
-118.27,34.06,26,NEW,513,338,1204,321,1.4904,275000
-118.26,34.07,30,NEW,929,238,763,214,2.5227,187500
-120.91,38.98,13,NEW,7689,1415,3264,1198,3.653,146800
-117.14,32.71,32,NEW,719,251,894,208,1.8456,103100
-117.2,32.82,35,NEW,2772,537,1392,521,3.337,172300
-123.8,39.44,52,OLD,1533,336,754,340,1.9213,95000
-122.33,37.98,32,NEW,1967,348,1144,364,4.4135,150100
-117.37,33.97,38,NEW,1156,241,877,200,1.4514,79900
-122.04,37.3,26,NEW,1714,270,778,262,6.075,417000
-118.21,33.98,35,NEW,1705,562,2212,539,2.325,161500
-117.32,34.11,38,NEW,1462,337,1208,324,2.2604,68100
-118.12,34.08,49,NEW,1782,374,1010,367,3.1583,268200
-121.56,39.69,8,NEW,2836,522,1163,512,3.13,168300
-117.94,33.8,28,NEW,2914,489,1500,499,4.9429,254800
-117.98,33.85,23,NEW,2089,377,1085,362,4.765,181500
-122.85,38.77,18,NEW,2856,513,1027,405,4.6953,241700
-116.24,33.76,9,NEW,1961,595,966,275,3.8125,96700
-122.32,37.96,25,NEW,1728,403,934,412,3.375,133700
-118.95,35.41,21,NEW,3999,727,1889,688,3.875,99500
-122.42,37.67,42,NEW,2274,429,1255,397,5.1205,226300
-118.25,33.98,39,NEW,1553,461,2271,437,1.7378,121900
-118.4,34.22,36,NEW,2557,540,1556,491,3.6591,183800
-120.56,38.39,20,NEW,1326,307,563,237,2.6667,86600
-121.63,39.1,22,NEW,3585,548,1757,577,4.174,100100
-122.2,37.47,44,NEW,1927,332,846,362,4.2083,278200
-122.11,37.11,46,NEW,1993,404,850,327,5.208,206800
-118.25,33.84,19,NEW,1731,420,1032,364,3.8125,208100
-118.35,34.18,46,NEW,2711,491,1277,490,4.282,224700
-118.14,33.86,44,NEW,1436,257,745,233,4.625,213400
-122.26,38.28,24,NEW,2831,502,1462,503,4.5,158300
-120.24,37.96,34,NEW,1747,395,935,362,1.625,79400
-121.59,39.74,17,NEW,1646,330,750,344,2.3798,83800
-122.72,40.17,16,NEW,396,78,188,72,1.3889,87500
-118.48,34.31,31,NEW,1091,256,892,238,3,172400
-121.1,38.94,42,NEW,410,117,706,112,1.0179,125000
-118.1,33.97,35,NEW,2426,529,2010,514,2.9922,163500
-120.97,37.67,16,NEW,1499,250,1292,271,4.3851,117300
-121.91,36.97,19,NEW,4920,1092,1807,922,3.5112,231900
-121.47,37.58,14,NEW,1594,292,887,287,4.6625,294000
-121.93,37.72,26,NEW,3816,637,1935,642,4.4697,221300
-117.83,33.79,29,NEW,1454,236,724,262,4.8542,218100
-117.89,33.73,33,NEW,1308,375,2175,347,3.0824,177400
-117.84,34,26,NEW,797,117,383,114,6.8758,253800
-116.86,34.24,19,NEW,5411,1042,441,185,3.1324,132000
-121.28,38.74,33,NEW,4384,778,1775,789,4.05,134700
-119.63,36.64,33,NEW,1036,181,620,174,3.4107,110400
-121.06,38.25,13,NEW,651,102,301,104,3.6528,200000
-122.01,37.4,24,NEW,1297,297,441,282,3.1439,47500
-117.22,33.31,12,NEW,2924,433,1193,394,6.2475,331300
-116.31,33.73,19,NEW,12467,2508,4086,1761,3.2846,131900
-121.29,38.02,12,NEW,2006,426,1849,396,2.5437,99000
-121,37.64,52,OLD,530,177,325,158,1.1875,90600
-121.08,39.21,17,NEW,3033,590,1319,583,2.4811,111800
-121.88,37.99,16,NEW,3787,515,1606,507,5.5676,174200
-117.18,32.74,20,NEW,1165,269,459,244,3.175,191700
-117.2,32.85,22,NEW,3501,631,1297,581,4.7891,295300
-117.16,33.92,12,NEW,3236,502,1610,502,4.7568,143500
-118.35,34.05,44,NEW,1856,493,1374,469,2.0984,158000
-119.05,36.06,23,NEW,2344,407,1184,406,3.1625,70600
-121.15,38.69,52,OLD,240,44,6675,29,6.1359,225000
-123.16,39.13,33,NEW,1320,303,1048,303,1.7813,94700
-121.36,38.59,32,NEW,3303,480,1185,436,5.0508,225700
-118.28,33.73,52,OLD,2085,588,1767,516,2.1935,243200
-118.36,33.89,27,NEW,2837,684,2141,648,3.1325,215000
-121.24,38.63,4,NEW,11021,1565,3857,1494,7.2582,273200
-117.69,33.55,3,NEW,1618,266,710,246,6.0743,274300
-118.46,34.27,28,NEW,1865,463,1182,440,2.6193,172300
-122.28,37.86,52,OLD,3007,691,1582,636,2.5652,157700
-118.28,33.94,32,NEW,1381,375,1268,354,1.1051,94200
-122.18,37.73,42,NEW,909,215,646,198,2.9063,80000
-122.87,38.39,34,NEW,1138,205,541,180,4.5147,271400
-119.75,34.44,28,NEW,1080,298,524,251,1.8432,327300
-117.21,32.85,15,NEW,2593,521,901,456,4.2065,277800
-118.2,33.82,34,NEW,2807,768,2217,744,2.4286,204800
-121.88,37.32,40,NEW,1331,374,1276,389,2.7546,172500
-118.46,34.14,34,NEW,5264,771,1738,753,8.8115,500001
-118.29,34.09,35,NEW,2198,998,3441,912,2.0467,158300
-117.88,34.11,30,NEW,3082,602,2008,619,4.1411,182700
-117.68,33.65,6,NEW,10395,1915,4783,1811,5.928,239900
-120.35,39.34,29,NEW,1986,474,337,100,4.0278,95800
-118.02,33.82,19,NEW,2485,437,1286,431,4.7466,258300
-118.35,33.92,24,NEW,2728,845,2023,773,2.75,239700
-122.34,37.97,19,NEW,2237,580,1438,551,2.3382,120700
-118.33,34.02,46,NEW,1528,391,933,366,2.1979,125700
-118.4,33.9,37,NEW,2458,400,920,375,7.8924,500001
-117.97,33.73,18,NEW,3698,574,2046,614,6.2984,269800
-121.32,38.57,15,NEW,3369,499,1733,470,5.31,127500
-117.94,33.88,46,NEW,1747,312,770,296,5.4217,256000
-118.54,34.15,26,NEW,10111,1295,3599,1257,10.2292,500001
-117.86,33.83,23,NEW,2377,403,1101,408,5.3439,227100
-119.95,36.8,30,NEW,1233,214,620,199,3.4297,112500
-121.42,36.86,41,NEW,440,106,389,94,2.6818,225000
-117.09,32.69,34,NEW,1469,267,1031,267,3.4583,112700
-119.2,34.15,27,NEW,2076,681,1904,647,1.4773,160800
-117.17,32.76,45,NEW,3149,639,1160,661,2.7266,354200
-117.9,33.91,36,NEW,1376,257,687,221,3.5403,195400
-122.03,37.33,23,NEW,4221,671,1782,641,7.4863,412300
-118.18,33.9,31,NEW,2536,603,2625,576,3.0909,150900
-119.05,35.32,11,NEW,7035,1455,3525,1387,3.4827,93600
-119.67,34.47,35,NEW,2700,422,1995,383,4.9757,500001
-118.35,34.17,44,NEW,2572,613,1280,570,3.5583,232000
-118.3,33.87,31,NEW,1398,261,823,263,5.0641,234900
-118.25,34.16,52,OLD,2477,385,993,371,4.9135,368100
-117.91,33.82,29,NEW,1444,326,1038,271,2.3843,182900
-118.36,33.98,40,NEW,1113,234,584,231,3.0927,316000
-121.29,37.99,45,NEW,965,198,498,195,1.6944,75200
-122.74,38.46,9,NEW,2268,594,1311,585,2.6607,91500
-118.29,33.93,31,NEW,3894,1017,3590,962,2.0437,137200
-122.05,37.31,25,NEW,4601,696,2003,666,8.0727,455500
-117.08,32.57,18,NEW,2203,544,1943,497,2.25,103200
-122.04,37.97,10,NEW,974,316,631,286,2.3152,140600
-120.31,37.11,38,NEW,1696,301,985,278,2.4054,112500
-117.27,34.1,9,NEW,3904,1042,3688,896,1.8022,78000
-118.26,33.95,44,NEW,1481,329,999,315,1.5147,94600
-118.11,34.16,52,OLD,1353,274,852,306,3.4583,239900
-118.34,33.99,34,NEW,397,132,250,121,1.675,166700
-117.89,33.6,40,NEW,1639,352,498,278,5.6336,500001
-119.72,34.42,52,OLD,1759,387,980,402,4.0125,261000
-118.44,34.18,36,NEW,2077,496,1206,528,2.2326,221000
-122.08,37.97,9,NEW,2643,439,1105,467,6.6579,245200
-122.45,37.76,50,NEW,2518,507,979,516,4.6912,500001
-118.22,33.94,41,NEW,928,249,1108,236,3.4323,144600
-118.33,34.07,52,OLD,1482,171,531,161,15.0001,500001
-117.66,34.05,14,NEW,2644,525,2021,511,3.6467,147500
-120.94,35.42,18,NEW,3418,686,970,453,3.7738,279400
-117.3,34.05,6,NEW,2155,544,1039,391,1.6675,95800
-117.92,33.64,5,NEW,949,287,497,244,2.75,225000
-118.19,33.99,37,NEW,2073,614,2544,598,2.9054,156300
-122.08,37.94,44,NEW,2185,357,943,366,4.725,232100
-117.72,34.09,33,NEW,4979,934,2575,874,3.7958,152500
-118.19,34.08,35,NEW,1554,381,1487,374,1.9038,139500
-122.24,38.11,42,NEW,1743,388,889,341,2.3241,99200
-121.81,37.23,17,NEW,2319,324,1076,338,6.4664,278300
-118.34,34.18,45,NEW,3046,633,1448,599,3.24,226900
-120.57,38.2,13,NEW,4110,847,1796,706,2.6417,122300
-120.45,34.64,30,NEW,2330,422,1255,449,3.8512,134600
-118.25,33.95,25,NEW,764,200,801,220,1.1384,100000
-117.95,33.9,15,NEW,3057,479,1679,498,6.8429,372600
-117.2,33.12,18,NEW,4372,736,1473,675,5.1194,247800
-117.3,34.53,38,NEW,1643,489,1196,406,1.2275,64100
-121.87,37.27,18,NEW,3561,560,1753,553,5.0292,269400
-118.28,34.03,40,NEW,2118,796,2195,658,1.7976,164600
-119.77,36.44,26,NEW,1727,289,802,259,3.2083,75000
-122.38,40.09,16,NEW,2077,388,1155,389,3.1361,84800
-118.9,34.18,14,NEW,2627,328,1121,328,7.0504,333800
-121.01,37.25,16,NEW,2216,458,1135,424,2.7316,97500
-116.98,32.72,15,NEW,4209,680,1914,641,4.5135,158300
-119.98,38.92,28,NEW,1408,312,522,221,2.0708,89600
-121.93,37.72,26,NEW,2806,459,1453,444,4.9107,213800
-117.64,34.09,34,NEW,2839,659,1822,631,3.05,121300
-119.85,37.39,14,NEW,2744,555,1153,474,2.753,111100
-118.2,33.98,43,NEW,1091,320,1418,316,2.1522,159400
-120.83,37.07,16,NEW,3736,761,1942,730,2.5598,120200
-117.07,32.58,25,NEW,1607,280,899,260,3.8194,134400
-119.05,35.34,14,NEW,3580,984,1933,912,2.6637,175000
-117.57,34.15,3,NEW,12806,2219,4249,1499,5.485,343100
-121.37,38.67,36,NEW,1786,338,974,319,2.555,72700
-122.18,37.7,36,NEW,2639,533,1209,519,4.0268,205500
-116.94,32.81,8,NEW,2517,632,1686,613,2.136,143500
-121.21,39.24,7,NEW,4194,673,1355,566,4.3702,226100
-122.06,37.71,36,NEW,3541,570,1478,529,4.635,248600
-118.44,34.19,11,NEW,2891,951,2166,768,2.891,178100
-122.36,37.72,10,NEW,479,125,355,108,2.7083,180400
-121.32,38.62,29,NEW,2430,448,1087,394,3.0864,177900
-118.27,33.94,43,NEW,1309,344,1182,340,1.6625,88700
-122.04,37.97,39,NEW,1323,245,705,261,3.1968,151000
-118.21,33.96,39,NEW,2050,529,1959,485,2.1389,168900
-117.2,33.58,2,NEW,30450,5033,9419,3197,4.5936,174300
-120.5,37.37,18,NEW,8606,1678,5303,1644,2.4012,79700
-118.17,33.98,36,NEW,627,177,834,175,2.9844,163600
-117.88,33.83,22,NEW,3522,543,1706,524,6.4685,241200
-118.29,33.99,46,NEW,2198,530,2067,497,2.0542,103400
-117.42,34.1,18,NEW,3977,809,2231,742,4.1399,115400
-116.96,32.71,18,NEW,2413,533,1129,551,2.4567,155000
-118.36,34.07,52,OLD,2046,451,944,435,3.4265,456900
-122.26,38.33,34,NEW,2048,316,780,267,5.815,339200
-120.51,37.29,20,NEW,4927,1042,4205,1009,1.7679,79800
-117.94,33.62,25,NEW,1188,264,569,249,3.6607,500001
-118.27,33.94,30,NEW,1041,275,877,270,1.5268,91600
-117.93,34.09,37,NEW,1185,225,769,235,4.4625,154200
-118.22,33.92,43,NEW,1195,256,1251,262,3.4539,125000
-121.84,37.32,16,NEW,1866,364,1835,412,5.3363,212800
-122.03,37.83,24,NEW,5948,738,1997,710,9.8708,500001
-122.46,38.29,21,NEW,2423,560,1098,503,2.364,173300
-118.32,34.01,50,NEW,1842,377,817,341,3.1548,157700
-118.02,33.95,35,NEW,2085,400,1112,391,3.4886,173900
-118.31,34.19,13,NEW,3801,1116,1986,1078,2.0875,222700
-117.8,34.1,13,NEW,2996,495,1187,464,6.2456,161700
-118.46,34.26,33,NEW,1358,247,738,235,5.0947,210300
-121.94,37.34,41,NEW,2151,473,1092,469,3.7321,250000
-117.64,33.87,2,NEW,17470,2727,5964,1985,6.2308,257900
-117.9,34.11,23,NEW,4776,1316,4797,1187,2.1667,142600
-118.34,34.11,51,OLD,937,348,527,333,4.3571,468800
-122.31,37.56,45,NEW,1685,321,815,314,4.2955,309700
-118.36,34.21,41,NEW,337,65,198,50,1.8929,152900
-122.45,37.71,45,NEW,2253,431,1382,392,4.2562,221600
-118.68,34.13,9,NEW,11251,1594,3029,1227,6.7273,500001
-119.64,36.85,15,NEW,2397,353,1258,347,4.9904,157300
-122.16,37.76,45,NEW,2299,514,1437,484,2.5122,95500
-117.99,33.67,19,NEW,3808,790,1776,756,4.625,282200
-121.83,37.4,27,NEW,1145,150,492,160,5.716,348300
-118.19,35.05,14,NEW,2992,573,1631,526,3.7452,83200
-118.03,33.77,24,NEW,3810,579,1818,590,5.8053,255900
-122.26,37.82,22,NEW,3682,1270,2024,1250,1.2185,170000
-118.37,33.93,46,NEW,442,88,255,94,4.4474,246900
-118.22,34.05,43,NEW,1153,411,1667,409,1.9402,139300
-122.49,37.68,34,NEW,3718,676,2510,632,5.3311,270800
-116.51,33.84,16,NEW,980,193,454,185,4.0729,100000
-121.88,37.66,29,NEW,2702,680,1360,642,3.1127,233000
-122.44,37.8,52,OLD,2869,594,500,335,5.0376,500001
-121.34,38.05,16,NEW,667,92,267,90,5.6147,244700
-117.87,33.84,16,NEW,1545,354,730,350,4.5112,139000
-122.28,37.89,52,OLD,2315,408,835,369,4.5893,290100
-121.83,37.99,18,NEW,2741,449,1507,460,4.7566,142500
-119.53,36.65,43,NEW,1676,320,1056,276,2.5562,93200
-117.39,34.09,10,NEW,5736,945,3528,932,4.3958,130700
-118.23,33.9,45,NEW,1285,238,840,211,3.4107,112500
-121.32,38.67,21,NEW,3455,706,1605,704,3.1382,91600
-118.33,34.05,46,NEW,3015,795,2300,725,2.0706,268500
-122.21,37.84,44,NEW,3424,597,1358,597,6.0194,292300
-117.9,34.53,8,NEW,3484,647,2169,619,3.9766,135800
-122.47,37.51,15,NEW,4974,764,2222,774,6.7606,364300
-118.02,33.77,7,NEW,586,118,232,107,5.2077,181300
-119.73,34.43,35,NEW,2703,654,1383,631,4.5278,340400
-120.68,35.14,34,NEW,3100,617,1155,542,3.0938,245900
-122.47,38.29,14,NEW,3732,846,1277,775,2.5658,208000
-121.9,37.35,52,OLD,1034,239,531,223,2.7411,227100
-121.87,37.26,17,NEW,1051,172,446,173,5.6652,234500
-117.97,33.89,15,NEW,3801,542,1992,526,9.0683,367400
-116.87,33.91,37,NEW,1858,361,1632,310,2.7536,73100
-122.15,37.47,38,NEW,1560,301,1331,316,3.0521,151500
-118.31,34.01,52,OLD,2547,475,1417,444,1.8214,123200
-118.44,34.04,49,NEW,32,7,14,7,2.1875,225000
-118.01,33.85,29,NEW,2064,447,1265,400,3.8864,209300
-122.27,41.2,52,OLD,4513,985,1926,815,1.5923,56000
-122.32,37.56,49,NEW,2016,299,691,288,5.549,500001
-119.77,36.72,43,NEW,1763,389,1623,390,1.4427,47700
-122.14,37.84,24,NEW,2131,343,874,373,5.6349,355600
-118.34,34.09,14,NEW,3032,999,1691,841,2.2,210000
-117.61,34.34,18,NEW,5210,912,1301,464,4.8623,176900
-118.23,33.76,21,NEW,49,14,29,16,5,87500
-117.89,33.77,32,NEW,2342,570,1445,453,4.1951,195000
-118.26,33.91,39,NEW,967,256,903,256,1.9038,93100
-118.4,33.99,39,NEW,1613,380,1113,356,2.825,276700
-117.14,32.92,15,NEW,1558,314,949,332,5.2864,174400
-118.15,33.77,52,OLD,2204,498,899,445,4.1765,393900
-118.59,34.21,17,NEW,2737,868,2924,785,2.5797,183500
-121.37,36.83,14,NEW,3658,612,1951,600,4.76,216000
-120.48,35.02,17,NEW,2721,477,1672,492,2.9798,204800
-118.44,34.21,41,NEW,1440,325,1014,322,2.875,168600
-122.32,38.33,17,NEW,851,118,370,123,5.0877,209300
-121.87,37.28,21,NEW,3305,749,2459,701,3.9688,249600
-117.1,33.07,16,NEW,2402,336,1080,365,8.6803,347300
-118.03,33.76,25,NEW,4650,849,2503,790,5.742,221900
-122.4,37.73,48,NEW,1489,326,1115,356,2.6364,199300
-118.34,34.12,41,NEW,3257,679,1237,638,4.2415,409600
-121.04,39.24,48,NEW,1188,227,471,219,2.3125,125700
-117.97,33.91,19,NEW,8096,1318,3853,1313,6.0076,269500
-117.1,32.68,45,NEW,1183,289,900,266,2.4943,99600
-116.61,33.93,35,NEW,321,71,157,61,2.8056,68100
-118.39,34.08,27,NEW,6605,1710,2665,1520,3.8088,500001
-121.23,38.65,19,NEW,2926,476,1349,480,4.6437,212900
-122.2,37.79,29,NEW,1640,376,939,340,2.8321,150000
-117.18,32.83,23,NEW,2105,525,1218,484,3.375,184100
-118.08,33.77,26,NEW,2461,562,971,544,2.1944,87500
-120.45,34.66,7,NEW,3329,504,1462,452,4.7875,198300
-117.82,33.68,4,NEW,1346,213,603,219,8.7974,360600
-121.92,36.61,27,NEW,1619,352,831,344,4.3,226400
-122.01,37.53,19,NEW,4572,712,2346,709,6.0667,245700
-118.27,33.95,34,NEW,987,248,902,221,2.3365,98000
-119.96,38.94,27,NEW,1492,393,717,254,1.8906,104200
-121.42,36.57,13,NEW,2685,621,2474,573,2.8775,134100
-120.96,37.66,15,NEW,2485,434,1296,434,3.8542,145200
-118.65,34.2,23,NEW,7480,1084,3037,1058,6.9223,338400
-122.31,38,29,NEW,3108,534,1687,516,4.3333,170800
-118.35,34.07,48,NEW,890,255,434,232,3.6111,450000
-118.19,33.79,29,NEW,3497,1096,2994,919,1.8109,137500
-122.14,37.41,35,NEW,2419,426,949,433,6.4588,437100
-119.81,36.71,25,NEW,1026,221,789,183,1.5625,52800
-117.18,32.68,29,NEW,1539,344,556,289,3.25,500001
-117.77,34.08,27,NEW,5929,932,2817,828,6.0434,214800
-118.11,33.86,33,NEW,2389,410,1229,393,5.3889,234900
-118.28,34.09,52,OLD,1739,464,938,482,2.4429,228800
-117.93,34.04,30,NEW,1336,239,905,253,4.8854,178100
-117.05,32.76,37,NEW,4879,906,2076,871,3.6625,154800
-118.25,33.87,18,NEW,6812,1263,3704,1216,4.25,169200
-122.41,37.78,52,OLD,254,72,153,29,3.8625,350000
-119.72,34.47,34,NEW,3262,533,1265,502,5.8411,381800
-118.12,34.15,22,NEW,1671,480,1005,443,3.0119,171400
-122.21,37.83,40,NEW,4991,674,1616,654,7.5544,411500
-119.38,36.56,14,NEW,3965,804,1945,733,2.6906,95300
-118.38,34.28,22,NEW,4428,825,3152,836,4.7932,166300
-117.34,34.12,26,NEW,1008,164,568,196,3.3516,105600
-122.06,37.39,22,NEW,1236,290,413,274,3.6875,40000
-118.46,34.07,49,NEW,2418,301,850,318,14.2867,500001
-117.9,34.15,21,NEW,2056,461,1332,429,3.3942,212800
-123.47,39.8,18,NEW,2130,545,863,346,2.3571,79200
-121.91,37.25,31,NEW,1944,343,975,334,4.9205,240500
-122.32,38.32,22,NEW,2483,528,1478,492,4.0878,164400
-118.14,33.88,30,NEW,2596,580,1662,539,4.0507,179500
-117.82,33.81,25,NEW,2662,402,1247,401,5.4395,244000
-118.27,34.07,38,NEW,1270,556,1692,450,1.87,170800
-117.44,33.95,31,NEW,914,177,556,161,3.7344,115300
-118.1,34.07,36,NEW,1240,349,1383,338,2.4931,170300
-121.83,37.37,43,NEW,1461,284,800,258,3.2279,182400
-120.9,35.33,16,NEW,1576,287,595,262,3.588,266300
-121.75,36.92,48,NEW,1801,353,1071,361,3.6,194500
-117.91,33.65,24,NEW,885,321,590,254,2.625,217900
-117.2,32.8,33,NEW,2573,436,1084,443,4.2417,294100
-118.23,34.18,43,NEW,1708,280,768,276,6.207,457400
-118.32,33.93,34,NEW,1536,273,804,287,4.9615,157800
-117.76,34.12,16,NEW,9020,1509,3575,1486,4.2415,275700
-118.45,34.23,25,NEW,4393,1369,3781,1267,2.5833,183700
-122.45,41.28,15,NEW,2740,503,1188,445,3.4519,128800
-118.33,34.01,43,NEW,2227,564,956,472,2.0217,187500
